Time (s), Error (km)
0.000000000000000000,0.001705650000000000
0.010000000000000000,0.001069614000000000
0.029999999999999999,0.000687662000000000
0.070000000000000007,0.002022027000000000
0.150000000000000022,0.000692381000000000
0.310000000000000053,0.000747734000000000
0.630000000000000115,0.001078832000000000
1.270000000000000018,0.000688081000000000
2.549999999999999822,0.000696653000000000
5.109999999999999432,0.000849941000000000
10.230000000000000426,0.000690330000000000
20.469999999999998863,0.001030070000000000
40.950000000000002842,0.000743435000000000
78.447050070740360184,0.000728654000000000
153.441150212221089078,0.000806184000000000
253.441150212221089078,0.000839908000000000
310.359687764160355528,0.000774457000000000
410.359687764160355528,0.003780460000000000
510.359687764160355528,0.000701261000000000
610.359687764160298684,0.000935571000000000
685.602217972753237518,0.000837719000000000
785.602217972753237518,0.000714185000000000
885.602217972753237518,0.000700914000000000
985.602217972753237518,0.000852635000000000
1085.602217972753351205,0.000764182000000000
1185.602217972753351205,0.000680804000000000
1187.774741512969512769,0.000697828000000000
1192.119788593401835897,0.000761877000000000
1200.809882754266482152,0.000690301000000000
1218.190071075995774663,0.000717508000000000
1252.950447719454359685,0.000717205000000000
1322.471201006371529729,0.000721554000000000
1422.471201006371529729,0.000676360000000000
1522.471201006371529729,0.000860894000000000
1622.471201006371529729,0.000723326000000000
1722.471201006371529729,0.000727540000000000
1794.929909414981921145,0.000717592000000000
1894.929909414981921145,0.000677831000000000
1994.929909414981921145,0.000706971000000000
2094.929909414981921145,0.000695110000000000
2194.929909414981921145,0.000672455000000000
2294.929909414981921145,0.000674431000000000
2394.929909414981921145,0.000678562000000000
2480.532127387735727098,0.000714098000000000
2580.532127387735727098,0.000706204000000000
2680.532127387735727098,0.000687214000000000
2780.532127387735727098,0.000698023000000000
2880.532127387735727098,0.000725621000000000
2980.532127387735727098,0.000719353000000000
3080.532127387735727098,0.000711226000000000
3180.532127387735727098,0.000701626000000000
3214.617288621371699264,0.010411409999999999
3282.787611088643643598,0.004914178000000000
3382.787611088643643598,0.000674818000000000
3482.787611088643643598,0.000698743000000000
3582.787611088643643598,0.000667488000000000
3682.787611088643643598,0.000697236000000000
3782.787611088643643598,0.000718470000000000
3882.787611088643643598,0.000731751000000000
3965.102349038557349559,0.000753825000000000
4065.102349038557349559,0.000675914000000000
4165.102349038557804306,0.000701787000000000
4265.102349038557804306,0.000687492000000000
4365.102349038557804306,0.000657958000000000
4465.102349038557804306,0.000681595000000000
4565.102349038557804306,0.000678288000000000
4665.102349038557804306,0.000658108000000000
4699.187510272194231220,0.000703133000000000
4767.357832739467085048,0.000704599000000000
4867.357832739467085048,0.000700283000000000
4967.357832739467085048,0.000694424000000000
5067.357832739467085048,0.000676471000000000
5167.357832739467085048,0.000702218000000000
5267.357832739467085048,0.000716628000000000
5367.357832739467085048,0.000660331000000000
5384.789728244946672930,0.000688833000000000
5419.653519255905848695,0.000698001000000000
5489.381101277824200224,0.000687529000000000
5589.381101277824200224,0.000659497000000000
5689.381101277824200224,0.000684850000000000
5789.381101277824200224,0.000684721000000000
5889.381101277824200224,0.000679568000000000
5989.381101277824200224,0.000743085000000000
5991.944896146958853933,0.000657947000000000
5997.072485885228161351,0.005740949000000000
6007.327665361766776186,0.003617852000000000
6027.838024314844005858,0.000718123000000000
6068.858742220998465200,0.000675262000000000
6150.900178033307383885,0.001740965000000000
6250.900178033307383885,0.001324293000000000
6350.900178033307383885,0.000673296000000000
6450.900178033307383885,0.000694566000000000
6494.117419687176152365,0.000717819000000000
6580.551902994913689326,0.000691496000000000
6680.551902994913689326,0.000659345000000000
6780.551902994913689326,0.000692259000000000
6869.359949895769204886,0.000706699000000000
6969.359949895769204886,0.000669095000000000
7069.359949895769204886,0.000658989000000000
7101.272587589189242863,0.000696067000000000
7165.097862976029318816,0.003981317000000000
7179.719637659929503570,0.000678018000000000
7179.719637659929503570,0.000689805000000000
7179.729637659929721849,0.000675429000000000
7179.749637659930158406,0.000684259000000000
7179.789637659930122027,0.000693606000000000
7179.869637659930049267,0.000668144000000000
7180.029637659929903748,0.000711368000000000
7180.349637659929612710,0.000752739000000000
7180.989637659929940128,0.000708589000000000
7182.269637659929685469,0.000673569000000000
7184.829637659930085647,0.000695913000000000
7189.949637659929976508,0.000679548000000000
7200.189637659929758229,0.000685541000000000
7220.669637659929321671,0.000659339000000000
7258.166687730669764278,0.000679864000000000
7333.160787872150649491,0.000709633000000000
7433.160787872150649491,0.000677368000000000
7490.079325424089802254,0.000730666000000000
7590.079325424089802254,0.000680816000000000
7690.079325424089802254,0.000692674000000000
7790.079325424089802254,0.000706524000000000
7865.321855632682854775,0.000716959000000000
7965.321855632682854775,0.000916362000000000
8065.321855632682854775,0.000954931000000000
8165.321855632682854775,0.000678237000000000
8265.321855632682854775,0.000705846000000000
8365.321855632682854775,0.000674049000000000
8367.494379172898334218,0.000676835000000000
8371.839426253329293104,0.000819937000000000
8380.529520414191210875,0.000670633000000000
8397.909708735915046418,0.000675459000000000
8432.670085379362717504,0.000694729000000000
8502.190838666258059675,0.000692412000000000
8602.190838666258059675,0.000709819000000000
8702.190838666258059675,0.000761317000000000
8802.190838666258059675,0.000686490000000000
8902.190838666258059675,0.000689441000000000
8974.649547074910515221,0.000680423000000000
9074.649547074910515221,0.000672390000000000
9174.649547074910515221,0.000681990000000000
9274.649547074910515221,0.000677351000000000
9374.649547074910515221,0.000667170000000000
9474.649547074910515221,0.000673124000000000
9574.649547074910515221,0.000000000000000000
9660.251765047665685415,0.000000000000000000
9760.251765047665685415,0.000000000000000000
9860.251765047665685415,0.000000000000000000
9960.251765047665685415,0.000000000000000000
10060.251765047665685415,0.000000000000000000
10160.251765047665685415,0.000000000000000000
10260.251765047665685415,0.000000000000000000
10360.251765047665685415,0.000000000000000000
10394.336926281301202835,0.000000000000000000
10462.507248748572237673,0.000000000000000000
10562.507248748572237673,0.000000000000000000
10662.507248748572237673,0.000000000000000000
10762.507248748572237673,0.000000000000000000
10862.507248748572237673,0.000000000000000000
10962.507248748572237673,0.000000000000000000
11062.507248748572237673,0.000000000000000000
11144.821986698487307876,0.000000000000000000
11244.821986698487307876,0.000000000000000000
11344.821986698487307876,0.000000000000000000
11444.821986698487307876,0.000000000000000000
